ProductID,SKU,Platform,Inventory,TInventory,Benchmark,PlatformID
LWDB_1,LWDB16174096,A,7.0,50.0,10.0,
LWDB_1,LWDB16174096,F,7.0,50.0,10.0,
LWDB_1,LWDB16174096SP,F,7.0,50.0,10.0,
LWDB_1,LWDB16174096,M,7.0,50.0,10.0,13168696
LWDB_1,LWDB16174096,SD,7.0,50.0,10.0,SDL456935297
LWDB_1,LWDB16174096,AJ,8.0,50.0,10.0,462308805001
LWDB_1,B08P8F9BDG,JM,7.0,50.0,10.0,
LWDB_1,LWDB16174096,NK,7.0,50.0,10.0,LEATH00000196
LWDB_2,LWDB19204059,A,1.0,10.0,10.0,
LWDB_2,PRIME-LWDB19204059,A,1.0,10.0,10.0,
LWDB_2,LWDB19204059,F,1.0,10.0,10.0,
LWDB_2,LWDB19204059,M,1.0,10.0,10.0,13074240
LWDB_2,LWDB20204060,SD,1.0,10.0,10.0,SDL090777042
LWDB_2,LWDB19204059,TQ,1.0,10.0,10.0,MP000000013949985
LWDB_2,LWDB19204060,AJ,2.0,10.0,10.0,462328890001
LWDB_2,B081X1DNJ5,JM,1.0,10.0,10.0,
LWDB_2,B082KYH91D,JM,1.0,10.0,10.0,
LWDB_2,LWDB19204059,NK,2.0,10.0,10.0,LEATH00000207
LWDB_3,LWDB19204089,A,5.0,39.0,10.0,
LWDB_3,PRIME-LWDB19204089,A,5.0,39.0,10.0,
LWDB_3,LWDB19204089,F,5.0,39.0,10.0,
LWDB_3,LWDB19204089,M,5.0,39.0,10.0,13074238
LWDB_3,LWDB19204089,SD,4.0,39.0,10.0,SDL505401936
LWDB_3,LWDB19204089,TQ,5.0,39.0,10.0,MP000000013949989
LWDB_3,LWDB19204089,AJ,5.0,39.0,10.0,462327854001
LWDB_3,B08NK29KNK,JM,5.0,39.0,10.0,
LWDB_3,LWDB19204089,NK,5.0,39.0,10.0,LEATH00000206
LWDB_4,LWDB19204061,A,3.0,28.0,10.0,
LWDB_4,PRIME-LWDB19204064,A,3.0,28.0,10.0,
LWDB_4,LWDB19204064,A,3.0,28.0,10.0,
LWDB_4,PRIME-LWDB19204061,A,3.0,28.0,10.0,
LWDB_4,LWDB19204061,F,4.0,28.0,10.0,
LWDB_4,LWDB19204064,F,4.0,28.0,10.0,
LWDB_4,LWDB19204061SP,F,4.0,28.0,10.0,
LWDB_4,LWDB19204064,M,3.0,28.0,10.0,13074236
LWDB_4,LWDB19204061,SD,3.0,28.0,10.0,
LWDB_4,LWDB19204061,TQ,4.0,28.0,10.0,MP000000013950001
LWDB_4,LWDB19204061,AJ,4.0,28.0,10.0,462364273001
LWDB_4,B082KYV571,JM,3.0,28.0,10.0,
LWDB_4,B082KYJ5KR,JM,3.0,28.0,10.0,
LWDB_4,LWDB19204064,NK,4.0,28.0,10.0,LEATH00000205
LWDB_5,LWDB19204084,A,2.0,16.0,10.0,
LWDB_5,"        
PRIME -LWDB19204084",A,2.0,16.0,10.0,
LWDB_5,LWDB19204084,F,2.0,16.0,10.0,
LWDB_5,LWDB19204084SP,F,2.0,16.0,10.0,
LWDB_5,LWDB16174084,M,2.0,16.0,10.0,
LWDB_5,LWDB19204084,M,2.0,16.0,10.0,11438640
LWDB_5,LWDB19204084,SD,2.0,16.0,10.0,SDL264187165
LWDB_5,LWDB19204084,TQ,2.0,16.0,10.0,MP000000013950000
LWDB_5,LWDB19204084,AJ,2.0,16.0,10.0,462329710001
LWDB_5,B0847L4798,JM,2.0,16.0,10.0,
LWDB_5,B0847L3MMY,JM,2.0,16.0,10.0,
LWDB_5,B081XBDXL1,JM,2.0,16.0,10.0,
LWDB_5,LWDB19204084,NK,2.0,16.0,10.0,LEATH00000204
LWDB_6,LWDB16174098,A,1.0,11.0,10.0,
LWDB_6,LWDB20214098,F,2.0,11.0,10.0,
LWDB_6,LWDB16174098,F,2.0,11.0,10.0,
LWDB_6,LWDB224098,F,2.0,11.0,10.0,
LWDB_6,LWDB16174098,M,1.0,11.0,10.0,14005110
LWDB_6,LWDB20214098,SD,1.0,11.0,10.0,SDL464232316
LWDB_6,LWDB224098,TQ,1.0,11.0,10.0,MP000000013949982
LWDB_6,LWDB16174098,AJ,2.0,11.0,10.0,462316625001
LWDB_6,B08ZYSLKMM,JM,1.0,11.0,10.0,
LWDB_6,LWDB16174098,NK,2.0,11.0,10.0,LEATH00000200
LWDB_7,LWDB16174099,A,6.0,47.0,10.0,
LWDB_7,LWDB16174099,F,6.0,47.0,10.0,
LWDB_7,LWDB224099,F,6.0,47.0,10.0,
LWDB_7,LWDB16174099SP,F,6.0,47.0,10.0,
LWDB_7,LWDB20214099,F,6.0,47.0,10.0,
LWDB_7,LWDB16174099,M,6.0,47.0,10.0,14005112
LWDB_7,LWDB20214099,SD,5.0,47.0,10.0,SDL447342892
LWDB_7,LWDB224099,TQ,6.0,47.0,10.0,MP000000013949981
LWDB_7,LWDB20214099,TQ,6.0,47.0,10.0,MP000000013950034
LWDB_7,LWDB16174099,AJ,6.0,47.0,10.0,462364178001
LWDB_7,B08ZYR2K2V,JM,6.0,47.0,10.0,
LWDB_7,LWDB16174099,NK,6.0,47.0,10.0,LEATH00000201
LWDB_8,LWDB214102,A,0.0,0.0,10.0,
LWDB_8,LWDB214102,M,0.0,0.0,10.0,15588202
LWDB_8,LWDB214102,SD,0.0,0.0,10.0,SDL484128535
LWDB_8,LWDB214102,TQ,0.0,0.0,10.0,MP000000013949996
LWDB_8,LWDB214102,AJ,0.0,0.0,10.0,463084566002
LWDB_8,B09FY3X7CB,JM,0.0,0.0,10.0,
LWDB_8,LWDB214102,NK,0.0,0.0,10.0,LEATH00000197
LWDB_9,LWDB20214103,A,3.0,24.0,10.0,
LWDB_9,LWDB214103,F,4.0,24.0,10.0,
LWDB_9,LWDB214103SP,F,4.0,24.0,10.0,
LWDB_9,LWDB214103,M,3.0,24.0,10.0,15588206
LWDB_9,LWDB214103,SD,3.0,24.0,10.0,SDL535021374
LWDB_9,LWDB214103,TQ,3.0,24.0,10.0,MP000000013949997
LWDB_9,LWDB214103,AJ,4.0,24.0,10.0,463084566001
LWDB_9,B09KN4M5QV,JM,3.0,24.0,10.0,
LWDB_10,LWDB16174014,A,1.0,10.0,10.0,
LWDB_10,LWDB19204014,A,1.0,10.0,10.0,
LWDB_10,PRIME-LWDB19204014,A,1.0,10.0,10.0,
LWDB_10,PRIME-LWDB16174014,A,1.0,10.0,10.0,
LWDB_10,LWDB16174014C,F,1.0,10.0,10.0,
LWDB_10,LWDB16174014SP,F,1.0,10.0,10.0,
LWDB_10,LWDB4014/LWDB16174014/LWDB16174014B,M,1.0,10.0,10.0,
LWDB_10,LWDB4014/FLYDB1012,SD,1.0,10.0,10.0,
LWDB_10,LWDB16174014C,TQ,1.0,10.0,10.0,MP000000013949987
LWDB_10,LWDB16174014,AJ,2.0,10.0,10.0,462329704001
LWDB_10,B07SDQSQNX,JM,1.0,10.0,10.0,
LWDB_10,LWDB16174014,NK,2.0,10.0,10.0,LEATH00000195
LWDB_10,LWDB19204014,NK,2.0,10.0,10.0,LEATH00000199
LWDB_11,LWDB214104,A,3.0,26.0,10.0,
LWDB_11,LWDB214104,F,4.0,26.0,10.0,
LWDB_11,LWDB214104SP,F,4.0,26.0,10.0,
LWDB_11,LWDB214104,M,4.0,26.0,10.0,15588204
LWDB_11,LWDB214104,SD,3.0,26.0,10.0,
LWDB_11,LWDB214104,TQ,4.0,26.0,10.0,MP000000013949983
LWDB_11,B09GS4V512,JM,3.0,26.0,10.0,
LWDB_11,LWDB214104,NK,4.0,26.0,10.0,LEATH00000198
LWDB_12,LWDB16174020,A,3.0,24.0,10.0,
LWDB_12,LWDB16174097,A,3.0,24.0,10.0,
LWDB_12,LWDB19204068,A,3.0,24.0,10.0,
LWDB_12,PRIME-LWDB16174020,A,3.0,24.0,10.0,
LWDB_12,PRIME-LWDB19204068,A,3.0,24.0,10.0,
LWDB_12,LWDB20214097,F,4.0,24.0,10.0,
LWDB_12,LWDB16174097,M,3.0,24.0,10.0,14005108
LWDB_12,LWDB20214097,SD,3.0,24.0,10.0,SDL352397768
LWDB_12,LWDB16174097,AJ,4.0,24.0,10.0,462339780001
LWDB_12,B08ZYSTQQ6,JM,3.0,24.0,10.0,
LWDB_12,B082Z3ZS5V,JM,3.0,24.0,10.0,
LWDB_12,LWDB16174097,NK,4.0,24.0,10.0,LEATH00000203
LWDB_13,LWDB22100,A,3.0,14.0,10.0,
LWDB_13,LWDB22100,F,3.0,14.0,10.0,
LWDB_13,LWDB22100,M,3.0,14.0,10.0,19084146
LWDB_13,LWDB22100,SD,3.0,14.0,10.0,SDL579989895
LWDB_14,LWDB19204062,A,4.0,29.0,10.0,
LWDB_14,LWDB4062BINATAN,A,4.0,29.0,10.0,
LWDB_14,PRIME-LWDB19204062,A,4.0,29.0,10.0,
LWDB_14,LWDB19204062,F,5.0,29.0,10.0,
LWDB_14,LWDB20204062SP,F,5.0,29.0,10.0,
LWDB_14,LWDB19204062,M,5.0,29.0,10.0,11176594
LWDB_14,LWDB19204060,M,5.0,29.0,10.0,11176598
LWDB_14,LWDB19204062,SD,4.0,29.0,10.0,SDL642576022
LWDB_14,LWDB19204062,TQ,5.0,29.0,10.0,MP000000013949992
LWDB_14,LWDB19204062,AJ,5.0,29.0,10.0,462363902001
LWDB_15,LWDB19204063,A,2.0,20.0,10.0,
LWDB_15,LWDB20204060,A,2.0,20.0,10.0,
LWDB_15,PRIME-LWDB20204060,A,2.0,20.0,10.0,
LWDB_15,PRIME-LWDB19204063,A,2.0,20.0,10.0,
LWDB_15,LWDB19204063,F,3.0,20.0,10.0,
LWDB_15,LWDB20204063SP,F,3.0,20.0,10.0,
LWDB_15,LWDB22100,M,2.0,20.0,10.0,19084146
LWDB_15,LWDB19204063,M,2.0,20.0,10.0,11176596
LWDB_15,LWDB19204063,SD,2.0,20.0,10.0,
LWDB_15,LWDB19204063,TQ,3.0,20.0,10.0,MP000000013949993
LWDB_15,LWDB19204063,AJ,3.0,20.0,10.0,462364041001
LWDB_15,B082KXC17D,JM,2.0,20.0,10.0,
LWDB_15,LWDB19204063,NK,3.0,20.0,10.0,LEATH00000202
LWDB_16,FLYDB224004,A,8.0,40.0,10.0,
LWDB_16,FLYDB224004,F,8.0,40.0,10.0,
LWDB_16,FLYDB224004SP,F,8.0,40.0,10.0,
LWDB_16,FLYDB224004,M,8.0,40.0,10.0,18853432
LWDB_16,LWDB16174004,M,8.0,40.0,10.0,6708264
LWDB_16,FLYDB224004,SD,8.0,40.0,10.0,SDL260597120
LWDB_16,FLYDB224004,JM,8.0,40.0,10.0,
LWDB_16,FLYDB224004,JM,8.0,40.0,10.0,
LWDB_17,FLYDB224005,A,8.0,40.0,10.0,
LWDB_17,FLYDB224005,F,8.0,40.0,10.0,
LWDB_17,FLYDB224005SP,F,8.0,40.0,10.0,
LWDB_17,FLYDB224005,M,8.0,40.0,10.0,18853434
LWDB_17,FLYDB224005,SD,8.0,40.0,10.0,SDL208075022
LWDB_17,FLYDB224005,JM,8.0,40.0,10.0,
LWDB_18,FLYDB20214001,A,1.0,10.0,10.0,
LWDB_18,PRIME-FLYDB20214001,A,1.0,10.0,10.0,
LWDB_18,FLYDB20214001,F,2.0,10.0,10.0,
LWDB_18,FLYDB20214001SP,F,2.0,10.0,10.0,
LWDB_18,FLYDB20214001,M,1.0,10.0,10.0,13511620
LWDB_18,FLYDB20214001,SD,1.0,10.0,10.0,
LWDB_18,FLYDB20214001,AJ,2.0,10.0,10.0,462491775001
LWDB_18,FLYDB20214001,NK,2.0,10.0,10.0,LEATH00000210
LWDB_19,FLYDB20214002,A,1.0,10.0,10.0,
LWDB_19,PRIME-FLYDB20214002,A,1.0,10.0,10.0,
LWDB_19,FLYDB20214002,F,2.0,10.0,10.0,
LWDB_19,FLYDB20214002SP,F,2.0,10.0,10.0,
LWDB_19,FLYDB20214002,M,1.0,10.0,10.0,13507662
LWDB_19,FLYDB20214002,SD,1.0,10.0,10.0,SDL673379363
LWDB_19,FLYDB20214002,AJ,2.0,10.0,10.0,462491779001
LWDB_19,FLYDB20214002,NK,2.0,10.0,10.0,LEATH00000209
LWDB_20,FLYDB20214003,A,4.0,30.0,10.0,
LWDB_20,PRIME-FLYDB20214003,A,4.0,30.0,10.0,
LWDB_20,FLYDB20214003,F,4.0,30.0,10.0,
LWDB_20,FLYDB20214003SP,F,4.0,30.0,10.0,
LWDB_20,FLYDB20214003,M,4.0,30.0,10.0,13511622
LWDB_20,FLYDB20214003,SD,4.0,30.0,10.0,SDL670726443
LWDB_20,FLYDB20214003,AJ,5.0,30.0,10.0,462491782001
LWDB_20,B08N6PHXDM,JM,4.0,30.0,10.0,
LWDB_20,B08N9Y73DH,JM,4.0,30.0,10.0,
LWDB_20,B08N9Q92PW,JM,4.0,30.0,10.0,
LWDB_20,FLYDB20214003,NK,5.0,30.0,10.0,LEATH00000208
LWHK_1,LWHK2020101,A,4.0,34.0,10.0,
LWHK_1,PRIME-LWHK2020101,A,4.0,34.0,10.0,
LWHK_1,LWHK2020101,F,5.0,34.0,10.0,
LWHK_1,LWHK2020101SP,F,5.0,34.0,10.0,
LWHK_1,LWHK2020101,M,5.0,34.0,10.0,11299038
LWHK_1,LWHK2021101,SD,4.0,34.0,10.0,SDL039058156
LWHK_1,LWHK2020101,SD,4.0,34.0,10.0,SDL422544756
LWHK_1,LWHK2020101,TQ,5.0,34.0,10.0,MP000000013949965
LWHK_1,LWHK2020101,AJ,5.0,34.0,10.0,462417971001
LWHK_1,B0837W9Q6S,JM,5.0,34.0,10.0,
LWHK_2,LWHK2020102,A,2.0,19.0,10.0,
LWHK_2,PRIME-LWHK2020102,A,2.0,19.0,10.0,
LWHK_2,LWHK102YELZIP,A,2.0,19.0,10.0,
LWHK_2,LWHK2020102,F,3.0,19.0,10.0,
LWHK_2,LWHK2020102SP,F,3.0,19.0,10.0,
LWHK_2,LWHK2020102,M,2.0,19.0,10.0,11299040
LWHK_2,LWHK2021102,SD,2.0,19.0,10.0,SDL062985197
LWHK_2,LWHK2020102,SD,2.0,19.0,10.0,SDL618930930
LWHK_2,LWHK2020102,TQ,2.0,19.0,10.0,MP000000013949962
LWHK_2,LWHK2020102,AJ,3.0,19.0,10.0,462418613001
LWHK_2,B0837TDP66,JM,2.0,19.0,10.0,
LWHK_2,B08NYFHBYD,JM,2.0,19.0,10.0,
LWHK_2,LWHK2020102,NK,3.0,19.0,10.0,LEATH00000215
LWHK_3,LWHK2020103,A,5.0,39.0,10.0,
LWHK_3,PRIME-LWHK2020103,A,5.0,39.0,10.0,
LWHK_3,LWHK2020103,F,6.0,39.0,10.0,
LWHK_3,LWHK2020103SP,F,6.0,39.0,10.0,
LWHK_3,LWHK2020103-S,F,6.0,39.0,10.0,
LWHK_3,LWHK1920103,M,5.0,39.0,10.0,11434520
LWHK_3,LWHK2020103,SD,5.0,39.0,10.0,
LWHK_3,LWHK2020103,TQ,6.0,39.0,10.0,MP000000013949960
LWHK_3,LWHK2020103,AJ,6.0,39.0,10.0,462418629001
LWHK_3,LWHK2020103,NK,6.0,39.0,10.0,LEATH00000214
LWHK_4,LWHK2020104,A,0.0,0.0,10.0,
LWHK_4,PRIME-LWHK2020104,A,0.0,0.0,10.0,
LWHK_4,LWHK2020104,F,0.0,0.0,10.0,
LWHK_4,LWHK2020104SP,F,0.0,0.0,10.0,
LWHK_4,LWHK1920104,M,0.0,0.0,10.0,11434516
LWHK_4,LWHK2020104,SD,0.0,0.0,10.0,SDL608391193
LWHK_4,LWHK2021104,SD,0.0,0.0,10.0,SDL032817972
LWHK_4,LWHK2020104,AJ,0.0,0.0,10.0,462418636001
LWHK_4,B083JDCGKW,JM,0.0,0.0,10.0,
LWHK_4,LWHK2020104,NK,0.0,0.0,10.0,LEATH00000213
LWHK_5,LWHK2020105,A,5.0,46.0,10.0,
LWHK_5,PRIME-LWHK2020105,A,5.0,46.0,10.0,
LWHK_5,LWHK2020105,F,6.0,46.0,10.0,
LWHK_5,LWHK2020105SP,F,6.0,46.0,10.0,
LWHK_5,LWHK1920105,M,6.0,46.0,10.0,11434522
LWHK_5,LWHK2020105,SD,5.0,46.0,10.0,SDL620658674
LWHK_5,LWHK2021105,SD,5.0,46.0,10.0,SDL018288244
LWHK_5,LWHK2020105,TQ,6.0,46.0,10.0,MP000000013949961
LWHK_5,LWHK2020105,AJ,6.0,46.0,10.0,462400209001
LWHK_5,B083JDGJ1S,JM,6.0,46.0,10.0,
LWHK_5,LWHK2020105,NK,6.0,46.0,10.0,LEATH00000212
LWHK_6,LWHK2020106,A,3.0,24.0,10.0,
LWHK_6,LWHK2020106,A,3.0,24.0,10.0,
LWHK_6,LWHK2020106,F,3.0,24.0,10.0,
LWHK_6,LWHK2020106SPY,F,3.0,24.0,10.0,
LWHK_6,LWHK1920106,M,3.0,24.0,10.0,11434518
LWHK_6,LWHK2020106,SD,3.0,24.0,10.0,SDL256795516
LWHK_6,LWHK2021106,SD,3.0,24.0,10.0,SDL043208962
LWHK_6,LWHK2020106,TQ,3.0,24.0,10.0,MP000000013949964
LWHK_6,LWHK2020106,AJ,3.0,24.0,10.0,462421213001
LWHK_6,B083JDYBKQ,JM,3.0,24.0,10.0,
LWHK_6,LWHK2020106,NK,3.0,24.0,10.0,LEATH00000211
LWHK_7,LWHK22232207,A,5.0,26.0,10.0,
LWHK_7,LWHK2207,F,5.0,26.0,10.0,
LWHK_7,LWHK2207SP,F,5.0,26.0,10.0,
LWHK_7,LWHK2207,M,5.0,26.0,10.0,20854182
LWHK_7,LWHK2207,SD,5.0,26.0,10.0,SDL097871437
LWHK_7,LWHK2207,AJ,6.0,26.0,10.0,465631157001
LWOB_1,LWOB16171120,A,4.0,31.0,10.0,
LWOB_1,LWOB16171120B,A,4.0,31.0,10.0,
LWOB_1,PRIME-LWOB16171120B,A,4.0,31.0,10.0,
LWOB_1,PRIME-LWOB16171120C,A,4.0,31.0,10.0,
LWOB_1,LWOB16171120,F,5.0,31.0,10.0,
LWOB_1,LWOB16171120B,F,5.0,31.0,10.0,
LWOB_1,LWOB16171120,M,4.0,31.0,10.0,7738833
LWOB_1,LWOB20201120,SD,4.0,31.0,10.0,SDL959950067
LWOB_1,LWOB16171120,TQ,4.0,31.0,10.0,MP000000013950094
LWOB_1,LWOB16171120,AJ,5.0,31.0,10.0,462329286001
LWOB_1,LWOB16171020,NK,5.0,31.0,10.0,LEATH00000154
LWOB_2,LWOB16171121,A,1.0,10.0,10.0,
LWOB_2,LWOB16171121B,A,1.0,10.0,10.0,
LWOB_2,PRIME-LWOB16171121,A,1.0,10.0,10.0,
LWOB_2,PRIME-LWOB16171121B,A,1.0,10.0,10.0,
LWOB_2,LWOB16171121,F,2.0,10.0,10.0,
LWOB_2,LWOB16171121B,F,2.0,10.0,10.0,
LWOB_2,LWOB19201121,M,1.0,10.0,10.0,8962865
LWOB_2,LWOB16171121,M,1.0,10.0,10.0,7744029
LWOB_2,LWOB16171121,SD,1.0,10.0,10.0,SDL492255389
LWOB_2,LWOB1121C,SD,1.0,10.0,10.0,SDL464888013
LWOB_2,LWOB16171121,TQ,1.0,10.0,10.0,MP000000013950091
LWOB_2,LWOB16171121,AJ,2.0,10.0,10.0,462314087001
LWOB_2,LWOB16171121,NK,2.0,10.0,10.0,LEATH00000149
LWOB_3,PRIME-LWOB16171122B,A,10.0,70.0,10.0,
LWOB_3,PRIME-LWOB16171122,A,10.0,70.0,10.0,
LWOB_3,PRIME-LWOB16171147B,A,10.0,70.0,10.0,
LWOB_3,PRIME-LWOB16171147,A,10.0,70.0,10.0,
LWOB_3,LWOB16171122,F,10.0,70.0,10.0,
LWOB_3,LWOB16171122SP,F,10.0,70.0,10.0,
LWOB_3,LWOB16171122B,F,10.0,70.0,10.0,
LWOB_3,OB1122Z,F,10.0,70.0,10.0,
LWOB_3,LWOB19201122 ,M,10.0,70.0,10.0,
LWOB_3, LWOB16171122,M,10.0,70.0,10.0,
LWOB_3,LWOB20201122,SD,10.0,70.0,10.0,SDL161519962
LWOB_3,LWOB16171122,SD,10.0,70.0,10.0,SDL800868684
LWOB_3,FLYOB1122C,SD,10.0,70.0,10.0,SDL721246772
LWOB_3,LWOB16171122,TQ,10.0,70.0,10.0,MP000000013950085
LWOB_3,LWOB16171122,AJ,10.0,70.0,10.0,462364826001
