Order ID	Order date	Return request date	Return request status	Amazon RMA ID	Seller RMA ID	Label type	Label cost	Currency code	Return carrier	Tracking ID	Label to be paid by	A-to-z claim	Is prime	ASIN	 Merchant SKU	Item Name	Return quantity	Return reason	In policy	Return type	Resolution	Invoice number	Return delivery date	Order Amount	Order quantity	SafeT Action reason	SafeT claim ID	SafeT claim state	SafeT claim creation time	SafeT claim reimbursement amount	Refunded Amount	Category
403-1308896-6542764	04-Jun-2023	09-Jun-2023	Approved	DGHN39p8RRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513715861908	Seller	N	N	B0B82KZ483	36LWGW2204	Leather World Formal Casual Brown Crosshiner Stylish Genuine Leather Belts For Men (36)	1	CR-DEFECTIVE	Y	C-Returns	RefundAtFirstScan	IN-1639	16-Jun-2023	499.00	1	 	 	 	 	 	499.00	gl_apparel
404-6538180-9306729	03-Jun-2023	09-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324371954299	Not Computed	N	N	B0BSS5CY6X	4BROWNPLANE	Leather World Mens Watch Case Small 4 Watch Box Beige PU Leather Display Top Jewelry Case Organizer Women	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1622	14-Jun-2023	 	 	 	 	 	 	 	 	gl_home
402-4743447-4418730	03-Jun-2023	09-Jun-2023	Approved	DRHQ3kpBRRMA	 	AmazonPrePaidLabel	0.00	 	ATS	513716687361	Seller	N	N	B01IN1P9FI	PRIME-LWOB16171007	Leather World Laptop Bag 15.6 Inch, Business Briefcase for Men Women, 15inch Water Resistant Messenger Shoulder Bag with Strap, Durable Office Bag- Brown	1	CR-SWITCHEROO	Y	C-Returns	Replacement	 	19-Jun-2023	1139.00	1	 	 	 	 	 	 	gl_pc
407-9317521-6084321	02-Jun-2023	09-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324354055395	Not Computed	N	N	B08NYG27PK	PRIME-LWBP20213015	Fly Fashion Grey Crossbody Backpack Daypack One Shoulder Chest Sling Bag for Men and Women	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1564	15-Jun-2023	 	 	 	 	 	 	 	 	gl_luggage
404-2972152-0217169	04-Jun-2023	08-Jun-2023	Approved	DdfN33plRRMA	 	AmazonPrePaidLabel	506.00	INR	ATS	513715176378	Seller	N	N	B08NK29KNK	LWDB19204089	Leather World 27 Cm Brown Vegan Leather Weekender Travel Duffle Luggage Bag with Detachable Shoulder Strap Separate Shoe Laundry Compartment for Men & Women	1	AMZ-PG-APP-STYLE	Y	C-Returns	RefundAtFirstScan	IN-1685	14-Jun-2023	899.00	1	 	 	 	 	 	899.00	gl_luggage
406-9553817-5105907	25-May-2023	08-Jun-2023	Approved	D1Lc3Pp1RRMA	 	AmazonPrePaidLabel	287.50	INR	ATS	513714840713	Seller	N	N	B08LL5CQTB	PRIME-LWWC20216059	Leather World 8 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewellery - Black	1	CR-SWITCHEROO	Y	Amazon CS	RefundAtFirstScan	IN-1386	14-Jun-2023	699.00	1	 	 	 	 	 	699.00	gl_watch
171-0026254-7657165	03-Jun-2023	08-Jun-2023	Approved	DcLz3vpVRRMA	 	AmazonPrePaidLabel	207.00	INR	ATS	513714815964	Seller	N	N	B0779BZV2M	PRIME-LWWC16176094	Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue	1	AMZ-PG-WJ-TOO-SMALL	Y	C-Returns	RefundAtFirstScan	IN-1617	14-Jun-2023	560.64	1	 	 	 	 	 	584.00	gl_watch
408-4171998-9649959	03-Jun-2023	08-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324371960504	Not Computed	N	N	B0779BZV2M	LWWC16176094	Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1592	12-Jun-2023	 	 	 	 	 	 	 	 	gl_watch
408-4567542-4640317	04-Jun-2023	07-Jun-2023	Approved	DmdY34pwRRMA	 	AmazonPrePaidLabel	172.50	INR	ATS	513714272675	Seller	N	N	B0779BZV2M	PRIME-LWWC16176094	Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue	1	CR-UNWANTED_ITEM	Y	C-Returns	RefundAtFirstScan	IN-1640	13-Jun-2023	560.64	1	 	 	 	 	 	584.00	gl_watch
404-1161686-3545961	01-Jun-2023	07-Jun-2023	Approved	DGrv3XpvRRMA	 	AmazonPrePaidLabel	759.00	INR	ATS	513714166158	Seller	N	N	B08NK29KNK	LWDB19204089	Leather World 27 Cm Brown Vegan Leather Weekender Travel Duffle Luggage Bag with Detachable Shoulder Strap Separate Shoe Laundry Compartment for Men & Women	1	CR-QUALITY_UNACCEPTABLE	Y	Amazon CS	StandardRefund	IN-1536	 	809.10	1	 	 	 	 	 	 	gl_luggage
404-8019419-4775529	01-Jun-2023	07-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324335590280	Not Computed	N	N	B0779969J9	PRIME-LWWC16176091	Leather World Pu Watch Box 8 Slot for Watches Organizer Storage Boxes Case for Men Women - Tan	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1545	12-Jun-2023	 	 	 	 	 	 	 	 	gl_watch
408-2547571-2709129	03-Jun-2023	07-Jun-2023	Approved	DdJV3ypnRRMA	 	AmazonPrePaidLabel	0.00	 	ATS	513714617438	Seller	N	N	B078WVLKT3	PRIME-LWDB16174014	Leather World 24 Inch Nylon Large Weekender Travel Duffle Luggage Bag with Detachable Shoulder Strap for Men & Women Blue	1	CR-SWITCHEROO	Y	C-Returns	Replacement	 	16-Jun-2023	1149.00	1	 	 	 	 	 	 	gl_luggage
404-6595243-5842759	05-Jun-2023	07-Jun-2023	Approved	DMp53YpfRRMA	 	AmazonPrePaidLabel	103.50	INR	ATS	513713713483	Seller	N	N	B072FDG4ZY	PRIME-LWWC16176077	Leather World Vegan Leather 4 Slot Watch Case Box for Men and Women (Beige)	1	CR-UNWANTED_ITEM	Y	C-Returns	RefundAtFirstScan	IN-1729	 	521.55	1	 	 	 	 	 	496.84	gl_watch
405-5492028-8302713	02-Jun-2023	07-Jun-2023	Approved	Dmpw3wpbRRMA	 	AmazonPrePaidLabel	345.00	INR	ATS	513713463166	Seller	N	N	B07P7Q1SZK	LWOB16171120B	Leather World Vegan Leather Briefcase Laptop Office Bag for Men and Women with Padded Protection for 12 inch Laptop Black	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	RefundAtFirstScan	IN-1566	14-Jun-2023	999.00	1	VALID_DIFF_ITEM_RECEIVED	77299-96114-5789844	GRANT	15-Jun-2023	693.84	999.00	gl_luggage
404-8258833-0680345	02-Jun-2023	07-Jun-2023	Approved	DzpK3spRRRMA	 	AmazonPrePaidLabel	230.00	INR	ATS	513713431745	Seller	N	N	B09GS4YJQG	LWSB21501	Leather World The Brown Sling Bag Vegan Leather Cross Body Travel Bag for Men and Women	1	CR-UNWANTED_ITEM	Y	C-Returns	RefundAtFirstScan	IN-1567	15-Jun-2023	569.05	1	DELIVERED_VIA_SECURED_RETURN	64831-47637-6263715	NOGRANT	19-Jun-2023	 	599.00	gl_shoes
403-1518670-4884337	30-May-2023	06-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324301174063	Not Computed	N	N	B07PFV29ZM	LWWC16176104B	Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue	1	UND-UNKNOWN	Y	Undelivered	StandardRefund	IN-1470	12-Jun-2023	 	 	 	 	 	 	 	 	gl_home
402-8563293-6308316	01-Jun-2023	06-Jun-2023	Approved	DyPg3qpXRRMA	 	AmazonPrePaidLabel	345.00	INR	ATS	513713254740	Seller	N	N	B07PFV29ZM	LWWC16176104B	Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	RefundAtFirstScan	IN-1519	14-Jun-2023	1698.00	2	 	 	 	 	 	849.00	gl_home
404-7202023-4370769	05-Jun-2023	06-Jun-2023	Approved	D1Pf3bpHRRMA	 	AmazonPrePaidLabel	103.50	INR	ATS	513713148537	Seller	N	N	B07PFV29ZM	PRIME-LWWC16176104B	Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewelry - Blue	1	CR-UNWANTED_ITEM	Y	C-Returns	RefundAtFirstScan	IN-1705	 	799.00	1	 	 	 	 	 	760.55	gl_home
404-3287390-9637933	24-May-2023	06-Jun-2023	Approved	D3SMJ9pLRRMA	 	AmazonPrePaidLabel	460.00	INR	ATS	513712662065	Seller	N	N	B097JY8TGT	LWOB202104	Leather World Synthetic Leather Briefcase 15.6 Inch Brown Laptop Expandable Messenger Shoulder Office Bag for Men & Women	1	CR-SWITCHEROO	Y	Amazon CS	RefundAtFirstScan	IN-1381	14-Jun-2023	1099.00	1	CUSTOMER_DAMAGED	17781-29021-8443510	GRANT	15-Jun-2023	300.49	1099.00	gl_luggage
405-6612549-8573967	03-Jun-2023	06-Jun-2023	Approved	DcSkJqpzRRMA	 	AmazonPrePaidLabel	345.00	INR	ATS	5554417264	Seller	N	N	B097JY8TGT	LWOB202104	Leather World Synthetic Leather Briefcase 15.6 Inch Brown Laptop Expandable Messenger Shoulder Office Bag for Men & Women	1	AMZ-PG-BAD-DESC	Y	C-Returns	RefundAtFirstScan	IN-1584	19-Jun-2023	1099.00	1	 	 	 	 	 	1099.00	gl_luggage
404-1161686-3545961	01-Jun-2023	06-Jun-2023	Approved	DVS2JQp9RRMA	 	AmazonPrePaidLabel	759.00	INR	ATS	513712610233	Seller	N	N	B08NK29KNK	LWDB19204089	Leather World 27 Cm Brown Vegan Leather Weekender Travel Duffle Luggage Bag with Detachable Shoulder Strap Separate Shoe Laundry Compartment for Men & Women	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	IN-1536	 	809.10	1	 	 	 	 	 	 	gl_luggage
403-3449893-2076305	31-May-2023	06-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324317802028	Not Computed	N	N	B07173YBMR	LWWC16176081	Leather World 10 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewelry - Coffee Brown	1	UND-UNKNOWN	Y	Undelivered	StandardRefund	IN-1503	12-Jun-2023	 	 	 	 	 	 	 	 	gl_watch
171-2778429-6277104	31-May-2023	06-Jun-2023	Approved	DN5fJfpdRRMA	 	AmazonPrePaidLabel	0.00	 	ATS	513713544513	Seller	N	N	B0837TDP66	PRIME-LWHK2020102	Leather World Rucksack Water-Resistant Travel Backpack Convertible Duffel Bag for Trekking, Hiking with Laptop Compartmet for Men Women	1	CR-SWITCHEROO	Y	Amazon CS	Replacement	 	15-Jun-2023	899.00	1	VALID_DIFF_ITEM_RECEIVED	56910-86444-7968761	GRANT	19-Jun-2023	616.36	899.00	gl_luggage
406-9297598-5300369	01-Jun-2023	05-Jun-2023	Approved	D94mJdpVRRMA	 	AmazonPrePaidLabel	287.50	INR	ATS	513712185526	Seller	N	N	B0837TDP66	PRIME-LWHK2020102	Leather World Rucksack Water-Resistant Travel Backpack Convertible Duffel Bag for Trekking, Hiking with Laptop Compartmet for Men Women	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	RefundAtFirstScan	IN-1532	10-Jun-2023	899.00	1	 	 	 	 	 	899.00	gl_luggage
408-4713944-1917968	23-May-2023	05-Jun-2023	Approved	DXyDJxp5RRMA	 	AmazonUnPaidLabel	0.00	 	 	 	Seller	N	N	B097JWGZ7N	LWOB202103	Leather World Vegan Leather Briefcase 15.6 Inch Dark Brown Laptop Expandable Messenger Shoulder Office Bag for Men & Women	1	CR-SWITCHEROO	Y	Amazon CS	StandardRefund	IN-1357	 	 	1	 	 	 	 	 	 	gl_luggage
404-9159938-7653957	30-May-2023	05-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324301182617	Not Computed	N	N	B0837TDP66	PRIME-LWHK2020102	Leather World Rucksack Water-Resistant Travel Backpack Convertible Duffel Bag for Trekking, Hiking with Laptop Compartmet for Men Women	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1462	10-Jun-2023	 	 	 	 	 	 	 	 	gl_luggage
407-5871018-5839502	31-May-2023	05-Jun-2023	Approved	DD3kJlp0RRMA	 	AmazonPrePaidLabel	552.00	INR	ATS	513711702908	Seller	N	N	B0837WB6BT	LWHK2020103	Leather World Rucksack Water-Resistant Travel Backpack Convertible Duffel Bag for Trekking, Hiking with Laptop Compartmet for Men Women	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	RefundAtFirstScan	IN-1506	12-Jun-2023	854.00	1	 	 	 	 	 	854.00	gl_luggage
403-9144425-0310742	31-May-2023	05-Jun-2023	Approved	DwjmJBpGRRMA	 	AmazonPrePaidLabel	322.00	INR	ATS	513711097981	Seller	N	N	B01IN1P9FI	PRIME-LWOB16171007	Leather World Laptop Bag 15.6 Inch, Business Briefcase for Men Women, 15inch Water Resistant Messenger Shoulder Bag with Strap, Durable Office Bag- Brown	1	CR-ORDERED_WRONG_ITEM	Y	C-Returns	RefundAtFirstScan	IN-1511	10-Jun-2023	1139.00	1	 	 	 	 	 	1139.00	gl_pc
405-5689697-5676319	31-May-2023	04-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324317800642	Not Computed	N	N	B0BQ3RPS84	38LWHB2207	Leather World Formal Casual Brown Color Branded Stylish Genuine Leather Belts For Men (38)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1492	09-Jun-2023	 	 	 	 	 	 	 	 	gl_apparel
171-5656209-5821967	30-May-2023	04-Jun-2023	Approved	DD72J8pWRRMA	 	AmazonPrePaidLabel	287.50	INR	ATS	513710905812	Seller	N	N	B08LH752FN	LWWC16176051	Leather World 10 Slots Faux Leather Men Watch Box Acrylic Display Organizer Case Women Storage Jewellery - Blue	1	AMZ-PG-WJ-TOO-LARGE	Y	C-Returns	RefundAtFirstScan	IN-1479	10-Jun-2023	949.05	1	 	 	 	 	 	999.00	gl_watch
406-9517059-8384359	31-May-2023	04-Jun-2023	Approved	Dc7PJQpsRRMA	 	AmazonPrePaidLabel	0.00	 	ATS	513711205980	Seller	N	N	B084MKF1S8	PRIME-LWWC16176141	Leather World 10 Slots PU Leather Men Watch Box Display Organizer Case Women Storage Jewellery - Brown	1	CR-DEFECTIVE	Y	C-Returns	Replacement	 	15-Jun-2023	949.00	1	 	 	 	 	 	 	gl_watch
408-4713944-1917968	23-May-2023	04-Jun-2023	Approved	DP7WJLp9RRMA	 	AmazonUnPaidLabel	0.00	 	 	 	Seller	N	N	B097JWGZ7N	LWOB202103	Leather World Vegan Leather Briefcase 15.6 Inch Dark Brown Laptop Expandable Messenger Shoulder Office Bag for Men & Women	1	CR-SWITCHEROO	Y	Amazon CS	StandardRefund	IN-1357	 	 	1	 	 	 	 	 	 	gl_luggage
407-9603242-5102749	01-Jun-2023	04-Jun-2023	Approved	DSD2J5pqRRMA	 	AmazonPrePaidLabel	69.00	INR	ATS	513710770861	Seller	N	N	B08NYG27PK	PRIME-LWBP20213015	Fly Fashion Grey Crossbody Backpack Daypack One Shoulder Chest Sling Bag for Men and Women	1	CR-MISSING_PARTS	Y	C-Returns	StandardRefund	IN-1518	 	446.00	1	 	 	 	 	 	 	gl_luggage
405-8396180-2030732	21-May-2023	04-Jun-2023	Approved	DPgmJ6pGRRMA	 	AmazonPrePaidLabel	414.00	INR	ATS	513710320936	Seller	N	N	B08NXL9F1P	LWBP20213012	Fly Fashion Polyester Travel Cross Body Backpack Shoulder Chest Bag Lightweight Men and Women	1	NOT_AS_PHOTO	Y	C-Returns	RefundAtFirstScan	IN-1338	12-Jun-2023	584.00	1	 	 	 	 	 	584.00	gl_luggage
404-4493085-8329157	01-Jun-2023	04-Jun-2023	Approved	DPggJ6pMRRMA	 	AmazonPrePaidLabel	230.00	INR	ATS	513710253197	Seller	N	N	B0837TDP66	PRIME-LWHK2020102	Leather World Rucksack Water-Resistant Travel Backpack Convertible Duffel Bag for Trekking, Hiking with Laptop Compartmet for Men Women	1	NOT_AS_PHOTO	Y	C-Returns	RefundAtFirstScan	IN-1529	08-Jun-2023	899.00	1	 	 	 	 	 	899.00	gl_luggage
408-5549908-7282753	29-May-2023	04-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324284002025	Not Computed	N	N	B08NYG27PK	PRIME-LWBP20213015	Fly Fashion Grey Crossbody Backpack Daypack One Shoulder Chest Sling Bag for Men and Women	2	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1458	10-Jun-2023	 	 	 	 	 	 	 	 	gl_luggage
408-9886097-7521912	02-Jun-2023	04-Jun-2023	Approved	DDB8JHpXRRMA	 	AmazonPrePaidLabel	69.00	INR	ATS	513710091126	Seller	N	N	B07SDQSQNX	PRIME-LWDB19204014	Leather World Duffle Luggage Bag 22 cm Nylon Large Weekender Travel with Detachable Shoulder Strap for Men & Women (Blue)	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	RefundAtFirstScan	IN-1560	 	898.00	1	 	 	 	 	 	898.00	gl_luggage
403-3579822-1745115	31-May-2023	04-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324317800260	Not Computed	N	N	B07C998D2D	PRIME-LWWC16176112	Leather World 6 Slot PU Leather Men Watch Box Case Organizer Women Jewelry Storage Black	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1508	06-Jun-2023	 	 	 	 	 	 	 	 	gl_watch
406-1308730-6675518	29-May-2023	03-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324301182594	Not Computed	N	N	B07PDXGR22	LWWC16176092	Leather World 8 Slots PU Leather Men Watch Box Acrylic Display Glass Organizer Case Women Storage Jewellery, Brown	2	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1459	08-Jun-2023	 	 	 	 	 	 	 	 	gl_home
171-3626746-0318754	31-May-2023	03-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324317815332	Not Computed	N	N	B07SHCYPHM	PRIME-LWBP19203082	Leather World Vegan Leather Black 14 inch Laptop College Casual Backpack for Women Travel Bag	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1488	06-Jun-2023	 	 	 	 	 	 	 	 	gl_luggage
171-8506241-2615565	02-Jun-2023	03-Jun-2023	Approved	DCMSJrp4RRMA	 	AmazonPrePaidLabel	310.50	INR	ATS	513709849394	Seller	N	N	B078WVLKT3	PRIME-LWDB16174014	Leather World 24 Inch Nylon Large Weekender Travel Duffle Luggage Bag with Detachable Shoulder Strap for Men & Women Blue	1	CR-UNWANTED_ITEM	Y	C-Returns	RefundAtFirstScan	IN-1556	 	1199.00	1	VALID_DIFF_ITEM_RECEIVED	97135-55863-6765605	GRANT	08-Jun-2023	910.12	1199.00	gl_luggage
402-9673896-8431557	02-Jun-2023	03-Jun-2023	Approved	DDtcJdp9RRMA	 	AmazonPrePaidLabel	69.00	INR	ATS	513709333343	Seller	N	N	B08NYG27PK	PRIME-LWBP20213015	Fly Fashion Grey Crossbody Backpack Daypack One Shoulder Chest Sling Bag for Men and Women	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	RefundAtFirstScan	IN-1555	 	446.00	1	 	 	 	 	 	446.00	gl_luggage
404-3287390-9637933	24-May-2023	03-Jun-2023	Approved	DNbrJKp6RRMA	 	AmazonPrePaidLabel	460.00	INR	ATS	513709150827	Seller	N	N	B097JY8TGT	LWOB202104	Leather World Synthetic Leather Briefcase 15.6 Inch Brown Laptop Expandable Messenger Shoulder Office Bag for Men & Women	1	CR-DEFECTIVE	Y	C-Returns	StandardRefund	IN-1381	 	1099.00	1	CUSTOMER_DAMAGED	17781-29021-8443510	GRANT	15-Jun-2023	300.49	 	gl_luggage
406-7154865-5333123	28-May-2023	02-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324265703101	Not Computed	N	N	B0837WB6BT	LWHK2020103	Leather World Rucksack Water-Resistant Travel Backpack Convertible Duffel Bag for Trekking, Hiking with Laptop Compartmet for Men Women	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1433	06-Jun-2023	 	 	 	 	 	 	 	 	gl_luggage
171-7540305-9025100	25-May-2023	02-Jun-2023	Approved	DNWQJJphRRMA	 	AmazonPrePaidLabel	115.00	INR	ATS	513708749046	Seller	N	N	B08ZYR2K2V	LWDB16174099	Leather World Vegan Leather 24 Cms Gym Duffle Bag for Men & Women Tan	1	AMZ-PG-APP-STYLE	Y	C-Returns	RefundAtFirstScan	IN-1383	08-Jun-2023	599.00	1	 	 	 	 	 	599.00	gl_luggage
171-1240659-8181957	28-May-2023	02-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324265723116	Not Computed	N	N	B084MK46HJ	LWWC16176140	Leather World 6 Slot Vegan Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1437	05-Jun-2023	 	 	 	 	 	 	 	 	gl_watch
406-4796179-3876324	28-May-2023	01-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324265712721	Not Computed	N	N	B0837TDP66	PRIME-LWHK2020102	Leather World Rucksack Water-Resistant Travel Backpack Convertible Duffel Bag for Trekking, Hiking with Laptop Compartmet for Men Women	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1450	08-Jun-2023	 	 	 	 	 	 	 	 	gl_luggage
408-4713944-1917968	23-May-2023	01-Jun-2023	Approved	DbcmJFpJRRMA	 	AmazonUnPaidLabel	0.00	 	 	 	Seller	N	N	B097JWGZ7N	LWOB202103	Leather World Vegan Leather Briefcase 15.6 Inch Dark Brown Laptop Expandable Messenger Shoulder Office Bag for Men & Women	1	CR-SWITCHEROO	Y	Amazon CS	StandardRefund	IN-1357	 	 	1	 	 	 	 	 	 	gl_luggage
406-1392124-6096329	19-May-2023	01-Jun-2023	Approved	DNHpJtptRRMA	 	AmazonPrePaidLabel	172.50	INR	ATS	513707444867	Seller	N	N	B084MK46HJ	LWWC16176140	Leather World 6 Slot Vegan Leather Men Watch Box Display Case Organizer Glass Women Jewelry Storage Black	1	CR-ORDERED_WRONG_ITEM	Y	C-Returns	RefundAtFirstScan	IN-1306	07-Jun-2023	599.00	1	 	 	 	 	 	599.00	gl_watch
407-7152159-8320368	28-May-2023	01-Jun-2023	Approved	DXHZJHpvRRMA	 	AmazonPrePaidLabel	92.00	INR	ATS	513707403529	Seller	N	N	B08NYG27PK	PRIME-LWBP20213015	Fly Fashion Grey Crossbody Backpack Daypack One Shoulder Chest Sling Bag for Men and Women	1	CR-SWITCHEROO	Y	C-Returns	RefundAtFirstScan	IN-1430	06-Jun-2023	446.00	1	 	 	 	 	 	446.00	gl_luggage
407-7152159-8320368	28-May-2023	01-Jun-2023	Approved	DVlzJ0pfRRMA	 	AmazonPrePaidLabel	92.00	INR	ATS	513707357983	Seller	N	N	B08NYG27PK	PRIME-LWBP20213015	Fly Fashion Grey Crossbody Backpack Daypack One Shoulder Chest Sling Bag for Men and Women	1	CR-SWITCHEROO	Y	C-Returns	StandardRefund	IN-1430	 	446.00	1	 	 	 	 	 	 	gl_luggage
408-4618621-4545909	28-May-2023	01-Jun-2023	Approved	DDlJJVpsRRMA	 	AmazonPrePaidLabel	460.00	INR	ATS	513707271234	Seller	N	N	B083JDGJ1S	LWHK2020105	Leather World 55 LTR Rucksack Water-Resistant Travel Backpack Bag for Trekking, Hiking with Shoe Compartment for Men Women (Blue)	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	RefundAtFirstScan	IN-1445	05-Jun-2023	850.00	1	 	 	 	 	 	850.00	gl_luggage
405-9155078-8768359	24-May-2023	01-Jun-2023	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	324202027185	Not Computed	N	N	B097JY8TGT	LWOB202104	Leather World Synthetic Leather Briefcase 15.6 Inch Brown Laptop Expandable Messenger Shoulder Office Bag for Men & Women	1	UND-UNKNOWN	Y	Undelivered	StandardRefund	IN-1366	06-Jun-2023	 	 	 	 	 	 	 	 	gl_luggage
405-4366815-4262719	26-May-2023	01-Jun-2023	Approved	DJCfJDp4RRMA	 	AmazonPrePaidLabel	115.00	INR	ATS	513706866820	Seller	N	N	B0B8SS9F2Y	50LWGW2223	Leather World Formal Casual Tan Color Branded Stylish Genuine Leather Belts For Men (50)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	IN-1407	 	499.00	1	 	 	 	 	 	 	gl_apparel
